Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR1407504,2016-05-11 15:14:23,2016-05-12 05:31:39,28847148,4327072200,28847148,150,1460,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/407/ERR1407504.sralite.1,ERX1478743,15600703,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986270,SAMEA3679121,simple,32644,unidentified,SAMEA3679121,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA619441,,public,0C544BD4BD91DAB552739E2AFCC14568,B16FB73A87D2FAD4F140218A7F33CB59
ERR1407506,2016-05-11 15:14:23,2016-05-12 04:22:58,33348646,5002296900,33348646,150,1736,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/407/ERR1407506.sralite.1,ERX1478745,15600706,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986283,SAMEA3679134,simple,32644,unidentified,SAMEA3679134,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA619441,,public,995BCDF9597C545E35256CE8632EDACE,04F206D375EECB8494704DB9BE03C5E5
ERR1422697,2016-05-25 11:17:41,2016-05-26 19:39:25,27769384,6942346000,27769384,250,2468,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422697/ERR1422697.sralite.1,ERX1493279,15600673,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986245,SAMEA3679096,simple,32644,unidentified,SAMEA3679096,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,E88C66CB9CE980F41F7FF3F53C5A1679,97AD69CE5397123DF3E4F7B88398ACDC
ERR1407509,2016-05-11 15:14:23,2016-05-12 04:12:40,20531816,3079772400,20531816,150,1053,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/407/ERR1407509.sralite.1,ERX1478748,15600714,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986261,SAMEA3679112,simple,32644,unidentified,SAMEA3679112,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA619441,,public,44C8AFFC63B7F859C661BD295280ECAC,5C673EC8269CE1B90A1025047EE4A9CC
ERR1407511,2016-05-11 15:14:23,2016-05-12 04:17:22,24419325,3662898750,24419325,150,1217,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/407/ERR1407511.sralite.1,ERX1478750,15600709,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986273,SAMEA3679124,simple,32644,unidentified,SAMEA3679124,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA619441,,public,BA87B1BE9A9B556AB2B6261831C27E1C,455DEE63210D5D69905BDC18CE8947FD
ERR1407512,2016-05-11 15:14:23,2016-05-12 04:25:45,24177697,3626654550,24177697,150,1204,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/407/ERR1407512.sralite.1,ERX1478751,15600708,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986276,SAMEA3679127,simple,32644,unidentified,SAMEA3679127,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA619441,,public,D4A1223C650754D9F254115ADA8BB0CA,40B6BF5622ABE4632BA20CE949A88241
ERR1407513,2016-05-11 15:14:23,2016-05-12 04:16:14,18681578,2802236700,18681578,150,974,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/407/ERR1407513.sralite.1,ERX1478752,15600712,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986286,SAMEA3679137,simple,32644,unidentified,SAMEA3679137,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA619441,,public,A1A6F234D3610E71C560FAB2985C97EB,74B293E559530AB16D66693871BD7A56
ERR1422704,2016-05-25 11:17:41,2016-05-26 19:42:22,31833807,7958451750,31833807,250,2865,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422704/ERR1422704.sralite.1,ERX1493286,15600685,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986239,SAMEA3679090,simple,32644,unidentified,SAMEA3679090,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,D10836AA5C51B9F350822EE63106F647,29B11760210B7ACD941FDACC5CDC7668
ERR1422698,2016-05-25 11:17:41,2016-05-26 19:38:58,27131618,6782904500,27131618,250,2408,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422698/ERR1422698.sralite.1,ERX1493280,15600671,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986249,SAMEA3679100,simple,32644,unidentified,SAMEA3679100,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,8AA963BD70D8F5929F27EC4379715B31,95844EC36689E56B3C8B2B805D6CEA08
ERR1422699,2016-05-25 11:17:41,2016-05-26 19:42:49,29839556,7459889000,29839556,250,2619,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422699/ERR1422699.sralite.1,ERX1493281,15600676,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986253,SAMEA3679104,simple,32644,unidentified,SAMEA3679104,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,6ED5763427C6A0257612B90D276495C0,87CB04F635D50F547565EE88428C7373
ERR1422700,2016-05-25 11:17:41,2016-05-26 19:41:30,25846307,6461576750,25846307,250,2283,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422700/ERR1422700.sralite.1,ERX1493282,15600672,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986260,SAMEA3679111,simple,32644,unidentified,SAMEA3679111,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,0ACBFD9259514A1E330A2F4124B0592E,250D78941A553A406F2AE700A5CC3E25
ERR1422701,2016-05-25 11:17:41,2016-05-26 19:40:03,30823403,7705850750,30823403,250,2943,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422701/ERR1422701.sralite.1,ERX1493283,15600675,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986272,SAMEA3679123,simple,32644,unidentified,SAMEA3679123,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,FF89EE443FD816FC79687412DFF64C31,EF953B37727DB2B88561DA82641B7AFD
ERR1422705,2016-05-25 11:17:41,2016-05-26 19:40:29,27744145,6936036250,27744145,250,2461,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422705/ERR1422705.sralite.1,ERX1493287,15600687,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986248,SAMEA3679099,simple,32644,unidentified,SAMEA3679099,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,105C9AAF2302D7B80B2638E90F292991,CDC89C088ABA10854C6130B973975B43
ERR1422706,2016-05-25 11:17:41,2016-05-26 19:38:47,24115832,6028958000,24115832,250,2192,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422706/ERR1422706.sralite.1,ERX1493288,15600686,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986256,SAMEA3679107,simple,32644,unidentified,SAMEA3679107,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,9F5B1D8D6B1CD9F30D5CE8C736817C1B,59A45CEC40B30A28BA48151578C7D759
ERR1422707,2016-05-25 11:17:41,2016-05-26 19:42:12,25321254,6330313500,25321254,250,2275,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422707/ERR1422707.sralite.1,ERX1493289,15600691,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986265,SAMEA3679116,simple,32644,unidentified,SAMEA3679116,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,5DF6526F2828C2ED296E6D6573A708D0,E665016245FAA798585177957FA914BD
ERR1422708,2016-05-25 11:17:41,2016-05-26 19:39:55,25828933,6457233250,25828933,250,2427,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422708/ERR1422708.sralite.1,ERX1493290,15600690,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986269,SAMEA3679120,simple,32644,unidentified,SAMEA3679120,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,A31F2992DAD9A3F6A3E747C8A3792FB0,5883C9DF0A5EE21C6C824C83C647C650
ERR1422709,2016-05-25 11:17:41,2016-05-26 19:41:26,25429457,6357364250,25429457,250,2340,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422709/ERR1422709.sralite.1,ERX1493291,15600689,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986285,SAMEA3679136,simple,32644,unidentified,SAMEA3679136,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,1F4B39B750C3B6FD1673B6FD445DE839,BEA1C7BC191478126253F99309CE575B
ERR1422712,2016-05-25 11:17:41,2016-05-26 19:40:34,24473799,6118449750,24473799,250,2193,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422712/ERR1422712.sralite.1,ERX1493294,15600694,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986238,SAMEA3679089,simple,32644,unidentified,SAMEA3679089,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,46D3F733B98851A8337B3120989E0D4A,4E36BDD6C065C99DCA5901F44BC585BC
ERR1422713,2016-05-25 11:17:41,2016-05-26 19:40:01,23970216,5992554000,23970216,250,2223,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422713/ERR1422713.sralite.1,ERX1493295,15600693,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986243,SAMEA3679094,simple,32644,unidentified,SAMEA3679094,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,690972EDD7F0598467B343735EF2E43D,B91DA2EDB89592BBADE55817004BA20C
ERR1422714,2016-05-25 11:17:41,2016-05-26 19:41:30,23944958,5986239500,23944958,250,2187,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422714/ERR1422714.sralite.1,ERX1493296,15600697,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986252,SAMEA3679103,simple,32644,unidentified,SAMEA3679103,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,38C8541F7CB92B05F9F54AACEB3B7493,F6640CA69F7554C13C88EA594F92A0BA
ERR1422715,2016-05-25 11:17:41,2016-05-26 19:44:04,30003699,7500924750,30003699,250,2691,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422715/ERR1422715.sralite.1,ERX1493297,15600698,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986257,SAMEA3679108,simple,32644,unidentified,SAMEA3679108,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,10D9FC1122BCB300AA35C0502689B06A,DE7FD2001FCF17DFC2CB7A8B4DE0B68A
ERR1422710,2016-05-25 11:17:41,2016-05-26 19:39:42,24082593,6020648250,24082593,250,2185,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422710/ERR1422710.sralite.1,ERX1493292,15600688,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986289,SAMEA3679140,simple,32644,unidentified,SAMEA3679140,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,1B78C99D6D33AC90AE5B10D86B5A801E,6A14AE7AEBC832C1454BDEF40EFC54D9
ERR1422720,2016-05-25 11:17:41,2016-05-26 19:44:54,32430866,8107716500,32430866,250,2752,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422720/ERR1422720.sralite.1,ERX1493302,15600718,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986240,SAMEA3679091,simple,32644,unidentified,SAMEA3679091,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,E9503E081212C0DDAB0700FE38AA1836,3B957A6BC9F145CD5AB96E808FB7FF28
ERR1422721,2016-05-25 11:17:41,2016-05-26 20:31:44,29701339,7425334750,29701339,250,2548,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422721/ERR1422721.sralite.1,ERX1493303,15600717,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986246,SAMEA3679097,simple,32644,unidentified,SAMEA3679097,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,149987FBC1381402EEE27EC2327C9300,1E5AA85F6AE0DEC3FD8C39346E4AE7A6
ERR1422716,2016-05-25 11:17:41,2016-05-26 19:40:23,26091376,6522844000,26091376,250,2391,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422716/ERR1422716.sralite.1,ERX1493298,15600696,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986277,SAMEA3679128,simple,32644,unidentified,SAMEA3679128,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,7D45592A3683DF8202383036FAE0D0BD,B428868592F5C22C061DB0B38BFCBEE4
ERR1422717,2016-05-25 11:17:41,2016-05-26 19:41:14,25447380,6361845000,25447380,250,2396,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422717/ERR1422717.sralite.1,ERX1493299,15600695,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986279,SAMEA3679130,simple,32644,unidentified,SAMEA3679130,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,92513FD144C367C8C01563C8D9499A62,03F9C3C2B68EFABC7AA3FFA937DDD848
ERR1422718,2016-05-25 11:17:41,2016-05-26 19:49:00,28396152,7099038000,28396152,250,2487,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422718/ERR1422718.sralite.1,ERX1493300,15600699,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986282,SAMEA3679133,simple,32644,unidentified,SAMEA3679133,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,AB49F4091369106C1CB3C244F8F2AFAB,66F32F86B858EFE236412EE14B31F938
ERR1422722,2016-05-25 11:17:41,2016-05-26 19:47:21,24941478,6235369500,24941478,250,2181,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422722/ERR1422722.sralite.1,ERX1493304,15600719,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986259,SAMEA3679110,simple,32644,unidentified,SAMEA3679110,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,A52099AA7E1507736479978E33686E07,31238B463434DE143E1DD1B28F4F118D
ERR1422723,2016-05-25 11:17:41,2016-05-26 20:33:13,31187911,7796977750,31187911,250,2741,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422723/ERR1422723.sralite.1,ERX1493305,15600720,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986263,SAMEA3679114,simple,32644,unidentified,SAMEA3679114,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,2DF36AF1F4213F8F8E43B3CD31D1E713,D1DCFE4C87D7BF9F0862BAEFDD4B62F5
ERR1422724,2016-05-25 11:17:41,2016-05-26 20:35:08,29162578,7290644500,29162578,250,2586,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422724/ERR1422724.sralite.1,ERX1493306,15600721,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986278,SAMEA3679129,simple,32644,unidentified,SAMEA3679129,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,4E4BDE27C255C4CCB95E88F363CA4025,F6078EFF041B0252BCE97C8A4479E992
ERR1422725,2016-05-25 11:17:41,2016-05-26 20:32:42,29171194,7292798500,29171194,250,2453,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/422/ERR1422725/ERR1422725.sralite.1,ERX1493307,15600716,WGS,RANDOM,GENOMIC,PAIRED,163,0,ILLUMINA,Illumina HiSeq 2000,ERP002418,PRJEB1716,,268741,ERS986280,SAMEA3679131,simple,32644,unidentified,SAMEA3679131,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA625440,,public,46A26483D6AEE0FF76C1763132F945D4,DA918EB83855E7CDCC8CC578B8B6C6D0
ERR1562462,2016-08-10 08:40:40,2016-08-12 12:00:03,8583536,2145884000,8583536,250,829,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/562/ERR1562462.sralite.1,ERX1633218,16791878,Bisulfite-Seq,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2000,ERP016754,PRJEB15062,,338414,ERS1273474,SAMEA4362025,simple,9606,Homo sapiens,SAMEA4362025,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA686814,,public,3A63E613CAF47CE7BD806DE2A39DA90D,C1E2DD77985104542ABBECDD25846AEE
ERR1602028,2016-09-30 11:31:37,2016-09-28 23:47:34,681263,170315750,681263,250,46,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/602/ERR1602028.sralite.1,ERX1672595,16461192,Bisulfite-Seq,PCR,GENOMIC,PAIRED,283,108,ILLUMINA,Illumina HiSeq 2000,ERP001882,PRJEB3333,,204913,ERS1144522,SAMEA3957388,simple,9606,Homo sapiens,SAMEA3957388,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA695350,,public,FEF46F9B59584A5E0EA58594B8ACEB19,8D9A6A77E3692952ED42301040DB9AA0
ERR1659110,2016-10-01 05:24:09,2016-09-30 12:17:39,14756145,3689036250,14756145,250,1179,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/659/ERR1659110.sralite.1,ERX1729428,17068854,WGS,RANDOM,GENOMIC,PAIRED,113,0,ILLUMINA,Illumina HiSeq 2000,ERP014351,PRJEB12831,,344566,ERS1240059,SAMEA4068949,simple,447426,human oral metagenome,SAMEA4068949,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA709497,,public,92D817F1FACF056780AA1CAFC04510B5,F3A3FABB994D51364D7134FFC6199B0F
ERR1659111,2016-10-01 05:24:09,2016-09-30 12:17:24,13437966,3359491500,13437966,250,1054,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/659/ERR1659111.sralite.1,ERX1729429,17068856,WGS,RANDOM,GENOMIC,PAIRED,113,0,ILLUMINA,Illumina HiSeq 2000,ERP014351,PRJEB12831,,344566,ERS1240060,SAMEA4068950,simple,447426,human oral metagenome,SAMEA4068950,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA709497,,public,CFD4EEB26F21C281D09B46028400EB6C,B60E3C09F60D11A21F232D8FAFAFAC34
ERR1659112,2016-10-01 05:24:09,2016-09-30 12:17:14,13484994,3371248500,13484994,250,1040,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/659/ERR1659112.sralite.1,ERX1729430,17068857,WGS,RANDOM,GENOMIC,PAIRED,113,0,ILLUMINA,Illumina HiSeq 2000,ERP014351,PRJEB12831,,344566,ERS1240061,SAMEA4068951,simple,447426,human oral metagenome,SAMEA4068951,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA709497,,public,0DBA205EA48B5154064F664E793B3020,7424689802255DD81562FA4347941CA8
ERR1659113,2016-10-01 05:24:09,2016-09-30 12:17:45,14527692,3631923000,14527692,250,1166,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/659/ERR1659113.sralite.1,ERX1729431,17068860,WGS,RANDOM,GENOMIC,PAIRED,113,0,ILLUMINA,Illumina HiSeq 2000,ERP014351,PRJEB12831,,344566,ERS1240062,SAMEA4068952,simple,447426,human oral metagenome,SAMEA4068952,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA709497,,public,BB392CA8109958C26D7DA67050082038,24DD6BC62EFB1446577BF08198656DBF
ERR1659114,2016-10-01 05:24:09,2016-09-30 12:18:16,12402731,3100682750,12402731,250,1046,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/659/ERR1659114.sralite.1,ERX1729432,17068863,WGS,RANDOM,GENOMIC,PAIRED,113,0,ILLUMINA,Illumina HiSeq 2000,ERP014351,PRJEB12831,,344566,ERS1240064,SAMEA4068954,simple,447426,human oral metagenome,SAMEA4068954,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA709497,,public,0B25C661BAF05AF6572D64FF881B9662,B0702DE378F0363ECA8C2E6E43AE710F
ERR1659117,2016-10-01 05:24:09,2016-09-30 12:17:40,14387356,3596839000,14387356,250,1144,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/659/ERR1659117.sralite.1,ERX1729435,17068864,WGS,RANDOM,GENOMIC,PAIRED,113,0,ILLUMINA,Illumina HiSeq 2000,ERP014351,PRJEB12831,,344566,ERS1240065,SAMEA4068955,simple,447426,human oral metagenome,SAMEA4068955,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA709497,,public,7BCF39AEB314D8FA13AC93D299D92C11,2E55D7098C19AB918461FD0620AEFA00
ERR1659115,2016-10-01 05:24:09,2016-09-30 12:17:58,12910948,3227737000,12910948,250,1015,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/659/ERR1659115.sralite.1,ERX1729433,17068866,WGS,RANDOM,GENOMIC,PAIRED,113,0,ILLUMINA,Illumina HiSeq 2000,ERP014351,PRJEB12831,,344566,ERS1240066,SAMEA4068956,simple,447426,human oral metagenome,SAMEA4068956,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA709497,,public,0B2E95DE1930905D8C54F203E848A7EA,47DCE8EEB41B9158F054177D28212A82
ERR1659118,2016-10-01 05:24:09,2016-09-30 12:17:48,16365524,4091381000,16365524,250,1286,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/659/ERR1659118.sralite.1,ERX1729436,17068867,WGS,RANDOM,GENOMIC,PAIRED,113,0,ILLUMINA,Illumina HiSeq 2000,ERP014351,PRJEB12831,,344566,ERS1240067,SAMEA4068957,simple,447426,human oral metagenome,SAMEA4068957,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA709497,,public,A022B3456DA4AD21B05F4A87D96BEA5B,88364EA06E7AA314873465CB37B0EADC
ERR1659116,2016-10-01 05:24:09,2016-09-30 12:19:24,23573389,5893347250,23573389,250,1835,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/659/ERR1659116.sralite.1,ERX1729434,17068868,WGS,RANDOM,GENOMIC,PAIRED,113,0,ILLUMINA,Illumina HiSeq 2000,ERP014351,PRJEB12831,,344566,ERS1240068,SAMEA4068958,simple,447426,human oral metagenome,SAMEA4068958,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA709497,,public,D47016383CF8A9A92D314734ED7109C2,7C7D96D807C00823D91F9817FC47A440
